participant,list,unit,rep_of_unit,object,pair,trial,name,trial_type,expt,phase,condition,gonogo,cue,answer,name_dur_max,trial_start,trial_end,exitflag,response,rt,pas,jitter,max_alpha,rep,eyes_1,eyes_2,seed,rt_robo
3,2,1,3,189,19,12,pen,8,visualRecollection,study,CFS,go,absent,j,NaN,875880.412982853,875882.964584316,OK,f,2.43487549875863,,11,0.6,2,0,0,1440452189,0.2
3,2,1,3,88,40,13,spoon,3,visualRecollection,name,CFS,go,present,NA,30,875932.375538457,875937.848982731,Return,metal,5.309403221705,,1,1,1,0,0,1440452189,0.2
3,2,1,3,88,40,13,spoon,3,visualRecollection,noise,CFS,go,present,\ENTER,4,876065.208747882,876069.221273317,OK,NO RESPONSE,NaN,,8,1,1,0,0,1440452189,0.2
3,2,1,3,88,40,13,spoon,3,visualRecollection,noise,CFS,go,present,\ENTER,4,876070.79224791,876074.954847041,Return,Return,4.005464634276,,8,1,2,0,0,1440452189,0.2
3,2,1,3,88,40,13,spoon,3,visualRecollection,study,CFS,go,present,j,NaN,875807.837527042,875810.389124279,OK,j,2.42214299750049,2,3,0.6,1,0,0,1440452189,0.2
3,2,1,3,88,40,13,spoon,3,visualRecollection,study,CFS,go,present,j,NaN,875885.075910543,875887.437342493,OK,f,2.21170658443589,,3,0.6,2,0,0,1440452189,0.2
3,2,1,3,73,68,14,toothbrush,12,visualRecollection,name,Not Studied,go,present,NA,30,875937.979051229,875941.020961448,Return,toy,2.92970441060606,,10,1,1,0,0,1440452189,0.2
3,2,1,3,73,68,14,toothbrush,12,visualRecollection,noise,Not Studied,go,present,\ENTER,4,876076.946113104,876080.958599902,OK,NO RESPONSE,NaN,,11,1,1,0,0,1440452189,0.2
3,2,1,3,73,68,14,toothbrush,12,visualRecollection,noise,Not Studied,go,present,\ENTER,4,876082.919844887,876086.041752957,Return,Return,2.98926330974791,,11,1,2,0,0,1440452189,0.2
3,2,1,3,73,68,14,toothbrush,12,visualRecollection,study,Not Studied,go,present,f,NaN,875812.60051,875815.242155681,OK,j,2.50691515894141,,6,0,1,0,0,1440452189,0.2
3,2,1,3,73,68,14,toothbrush,12,visualRecollection,study,Not Studied,go,present,f,NaN,875889.978984219,875891.3898795,OK,j,1.2364024813287,,6,0,2,0,0,1440452189,0.2
3,2,1,3,107,64,15,ring,5,visualRecollection,name,CFS,nogo,present,NA,30,875941.151032663,875943.692587156,Return,car,2.43754110776354,,7,1,1,0,0,1440452189,0.2
3,2,1,3,107,64,15,ring,5,visualRecollection,noise,CFS,nogo,present,z,4,876087.712846207,876091.695355997,OK,NO RESPONSE,NaN,,1,0,1,0,0,1440452189,0.2
3,2,1,3,107,64,15,ring,5,visualRecollection,noise,CFS,nogo,present,z,4,876093.206289642,876102.602124277,OK,NO RESPONSE,NaN,,1,0,2,0,0,1440452189,0.2
3,2,1,3,107,64,15,ring,5,visualRecollection,study,CFS,nogo,present,j,NaN,875817.183393356,875819.54485066,OK,f,2.23579607112333,,9,0.6,1,0,0,1440452189,0.2
3,2,1,3,107,64,15,ring,5,visualRecollection,study,CFS,nogo,present,j,NaN,875894.091562507,875894.741996155,CAUGHT,j,0.491624204441905,,9,0.6,2,0,0,1440452189,0.2
3,2,1,3,157,33,16,axe,11,visualRecollection,name,Not Studied,go,present,NA,30,875943.822710288,875946.894634643,Return,boat,2.9657219768269,,1,1,1,0,0,1440452189,0.2
3,2,1,3,157,33,16,axe,11,visualRecollection,noise,Not Studied,go,present,\ENTER,4,876105.113745831,876109.126246514,OK,NO RESPONSE,NaN,,2,1,1,0,0,1440452189,0.2
3,2,1,3,157,33,16,axe,11,visualRecollection,noise,Not Studied,go,present,\ENTER,4,876111.207568265,876114.229453063,Return,Return,2.93197037430946,,2,1,2,0,0,1440452189,0.2
3,2,1,3,157,33,16,axe,11,visualRecollection,study,Not Studied,go,present,f,NaN,875821.666190352,875823.367255781,OK,j,1.58477653830778,,11,0,1,0,0,1440452189,0.2
3,2,1,3,157,33,16,axe,11,visualRecollection,study,Not Studied,go,present,f,NaN,875896.833286396,875899.665043636,OK,j,2.69365599553566,,11,0,2,0,0,1440452189,0.2
3,2,1,3,121,61,17,mug,9,visualRecollection,name,CFS,nogo,absent,NA,30,875946.919510441,875946.924652099,OK,NO RESPONSE,NaN,,8,0,1,0,0,1440452189,0.2
3,2,1,3,121,61,17,mug,9,visualRecollection,noise,CFS,nogo,absent,z,4,876116.473938096,876116.480901399,OK,NO RESPONSE,NaN,,3,0,1,0,0,1440452189,0.2
3,2,1,3,121,61,17,mug,9,visualRecollection,noise,CFS,nogo,absent,z,4,876118.271989916,876127.667868922,OK,NO RESPONSE,NaN,,3,0,2,0,0,1440452189,0.2
3,2,1,3,121,61,17,mug,9,visualRecollection,study,CFS,nogo,absent,j,NaN,875825.758707903,875827.73998827,OK,j,1.84405296936166,2,2,0.6,1,0,0,1440452189,0.2
3,2,1,3,121,61,17,mug,9,visualRecollection,study,CFS,nogo,absent,j,NaN,875901.986502921,875903.397395485,OK,f,1.30024488829076,,2,0.6,2,0,0,1440452189,0.2
3,3,1,3,196,200,1,faucet,8,visualRecollection,name,CFS,go,absent,NA,30,876283.036275645,876283.045184653,OK,NO RESPONSE,NaN,,4,0,1,0,0,1440452189,0.2
3,3,1,3,196,200,1,faucet,8,visualRecollection,noise,CFS,go,absent,\ENTER,4,876332.385511475,876332.396109014,OK,NO RESPONSE,NaN,,8,1,1,0,0,1440452189,0.2
3,3,1,3,196,200,1,faucet,8,visualRecollection,noise,CFS,go,absent,\ENTER,4,876334.017126183,876334.28728902,CAUGHT,Return,0.17477019643411,,8,1,2,0,0,1440452189,0.2
3,3,1,3,196,200,1,faucet,8,visualRecollection,study,CFS,go,absent,j,NaN,876135.822992515,876138.184463101,OK,j,2.21936172083952,2,7,0.6,1,0,0,1440452189,0.2
3,3,1,3,196,200,1,faucet,8,visualRecollection,study,CFS,go,absent,j,NaN,876221.046363365,876222.267124448,OK,f,1.09551851090509,,7,0.6,2,0,0,1440452189,0.2
3,3,1,3,199,195,2,scroll,9,visualRecollection,name,CFS,nogo,absent,NA,30,876283.071045981,876283.07521539,OK,NO RESPONSE,NaN,,3,0,1,0,0,1440452189,0.2
3,3,1,3,199,195,2,scroll,9,visualRecollection,noise,CFS,nogo,absent,z,4,876336.612432345,876336.61875845,OK,NO RESPONSE,NaN,,3,0,1,0,0,1440452189,0.2
3,3,1,3,199,195,2,scroll,9,visualRecollection,noise,CFS,nogo,absent,z,4,876338.359840915,876347.755725053,OK,NO RESPONSE,NaN,,3,0,2,0,0,1440452189,0.2
3,3,1,3,199,195,2,scroll,9,visualRecollection,study,CFS,nogo,absent,j,NaN,876142.16695327,876143.677897178,OK,f,1.39507186820265,,2,0.6,1,0,0,1440452189,0.2
3,3,1,3,199,195,2,scroll,9,visualRecollection,study,CFS,nogo,absent,j,NaN,876224.298400906,876226.749963099,OK,j,2.31522131862585,2,2,0.6,2,0,0,1440452189,0.2
3,3,1,3,15,145,3,boat,4,visualRecollection,name,CFS,go,present,NA,30,876283.20529234,876286.60742682,Return, car,3.22121053235605,,11,1,1,0,0,1440452189,0.2
3,3,1,3,15,145,3,boat,4,visualRecollection,noise,CFS,go,present,\ENTER,4,876349.586878298,876353.599393469,OK,NO RESPONSE,NaN,,9,1,1,0,0,1440452189,0.2
3,3,1,3,15,145,3,boat,4,visualRecollection,noise,CFS,go,present,\ENTER,4,876355.660685874,876359.73323475,Return,Return,3.91394136741292,,9,1,2,0,0,1440452189,0.2
3,3,1,3,15,145,3,boat,4,visualRecollection,study,CFS,go,present,j,NaN,876145.689190172,876147.100023574,OK,f,1.24069353519008,,1,0.6,1,0,0,1440452189,0.2
3,3,1,3,15,145,3,boat,4,visualRecollection,study,CFS,go,present,j,NaN,876229.541680363,876232.183332684,OK,f,2.53569232637528,,1,0.6,2,0,0,1440452189,0.2
3,3,1,3,97,151,4,scissors,3,visualRecollection,name,CFS,go,present,NA,30,876286.737515541,876291.950804708,Return,scissors,5.10459987341892,,11,1,1,0,0,1440452189,0.2
3,3,1,3,97,151,4,scissors,3,visualRecollection,noise,CFS,go,present,\ENTER,4,876362.324854155,876366.337369327,OK,NO RESPONSE,NaN,,7,1,1,0,0,1440452189,0.2
3,3,1,3,97,151,4,scissors,3,visualRecollection,noise,CFS,go,present,\ENTER,4,876368.208571,876371.800787458,Return,Return,3.41340121265966,,7,1,2,0,0,1440452189,0.2
3,3,1,3,97,151,4,scissors,3,visualRecollection,study,CFS,go,present,j,NaN,876148.741074919,876151.102541882,OK,j,2.212554170168,2,9,0.6,1,0,0,1440452189,0.2
3,3,1,3,97,151,4,scissors,3,visualRecollection,study,CFS,go,present,j,NaN,876233.914424624,876234.855012423,CAUGHT,j,0.802806812920608,,9,0.6,2,0,0,1440452189,0.2
3,3,1,3,111,125,5,kid toy,15,visualRecollection,name,Not Studied,go,absent,NA,30,876291.97532976,876291.980809487,OK,NO RESPONSE,NaN,,10,0,1,0,0,1440452189,0.2
3,3,1,3,111,125,5,kid toy,15,visualRecollection,noise,Not Studied,go,absent,\ENTER,4,876373.744256987,876373.752009017,OK,NO RESPONSE,NaN,,3,1,1,0,0,1440452189,0.2
3,3,1,3,111,125,5,kid toy,15,visualRecollection,noise,Not Studied,go,absent,\ENTER,4,876375.493106876,876376.813928056,Return,Return,1.19251395820174,,3,1,2,0,0,1440452189,0.2
3,3,1,3,111,125,5,kid toy,15,visualRecollection,study,Not Studied,go,absent,f,NaN,876153.964327143,876155.475309385,OK,j,1.32513336336706,,4,0,1,0,0,1440452189,0.2
3,3,1,3,111,125,5,kid toy,15,visualRecollection,study,Not Studied,go,absent,f,NaN,876236.826302567,876237.766828185,OK,f,0.802740708459169,,4,0,2,0,0,1440452189,0.2
3,3,1,3,195,199,6,toilet,14,visualRecollection,name,Not Studied,nogo,present,NA,30,876292.11087074,876297.474250205,Return,airplane,5.25100341415964,,1,1,1,0,0,1440452189,0.2
3,3,1,3,195,199,6,toilet,14,visualRecollection,noise,Not Studied,nogo,present,z,4,876378.665091328,876382.677608009,OK,NO RESPONSE,NaN,,9,0,1,0,0,1440452189,0.2
3,3,1,3,195,199,6,toilet,14,visualRecollection,noise,Not Studied,nogo,present,z,4,876384.37867706,876393.77455335,OK,NO RESPONSE,NaN,,9,0,2,0,0,1440452189,0.2
3,3,1,3,195,199,6,toilet,14,visualRecollection,study,Not Studied,nogo,present,f,NaN,876157.49655789,876160.328342599,OK,j,2.64861441764515,,6,0,1,0,0,1440452189,0.2
3,3,1,3,195,199,6,toilet,14,visualRecollection,study,Not Studied,nogo,present,f,NaN,876239.537941085,876240.858722421,OK,f,1.20301098213531,,6,0,2,0,0,1440452189,0.2
3,3,1,3,161,163,7,pen,11,visualRecollection,name,Not Studied,go,present,NA,30,876297.604317798,876301.65685574,Return,razo,3.94132219161838,,1,1,1,0,0,1440452189,0.2
3,3,1,3,161,163,7,pen,11,visualRecollection,noise,Not Studied,go,present,\ENTER,4,876396.406199148,876400.418767747,OK,NO RESPONSE,NaN,,9,1,1,0,0,1440452189,0.2
3,3,1,3,161,163,7,pen,11,visualRecollection,noise,Not Studied,go,present,\ENTER,4,876402.610112652,876406.302400678,Return,Return,3.57803750690073,,9,1,2,0,0,1440452189,0.2
3,3,1,3,161,163,7,pen,11,visualRecollection,study,Not Studied,go,present,f,NaN,876162.33959273,876165.271444781,OK,j,2.80531515972689,,3,0,1,0,0,1440452189,0.2
3,3,1,3,161,163,7,pen,11,visualRecollection,study,Not Studied,go,present,f,NaN,876242.88004518,876243.440371223,OK,j,0.428731105523184,,3,0,2,0,0,1440452189,0.2
3,3,1,3,30,69,8,cane,7,visualRecollection,name,CFS,go,absent,NA,30,876301.679603216,876301.686869272,OK,NO RESPONSE,NaN,,7,0,1,0,0,1440452189,0.2
3,3,1,3,30,69,8,cane,7,visualRecollection,noise,CFS,go,absent,\ENTER,4,876407.894157725,876407.903409631,OK,NO RESPONSE,NaN,,4,1,1,0,0,1440452189,0.2
3,3,1,3,30,69,8,cane,7,visualRecollection,noise,CFS,go,absent,\ENTER,4,876409.404345205,876410.915287906,Return,Return,1.32747237419244,,4,1,2,0,0,1440452189,0.2
3,3,1,3,30,69,8,cane,7,visualRecollection,study,CFS,go,absent,j,NaN,876168.053167595,876171.365239445,OK,f,3.20343326579314,,4,0.6,1,0,0,1440452189,0.2
3,3,1,3,30,69,8,cane,7,visualRecollection,study,CFS,go,absent,j,NaN,876245.721821923,876247.422882824,OK,f,1.54674505023286,,4,0.6,2,0,0,1440452189,0.2
3,3,1,3,181,184,9,clipboard,1,visualRecollection,name,CFS,name,present,NA,30,876301.816955277,876304.358587949,Return,baot,2.43257542629726,,6,1,1,0,0,1440452189,0.2
3,3,1,3,181,184,9,clipboard,1,visualRecollection,name,CFS,name,present,NA,30,876417.459394513,876421.231758568,Return,ferry,3.6639913986437,,6,1,2,0,0,1440452189,0.2
3,3,1,3,181,184,9,clipboard,1,visualRecollection,noise,CFS,name,present,NA,4,876412.286156793,876416.298671361,OK,NO RESPONSE,NaN,,10,1,1,0,0,1440452189,0.2
3,3,1,3,181,184,9,clipboard,1,visualRecollection,study,CFS,name,present,j,NaN,876173.876821457,876176.138225002,OK,j,2.12350333039649,3,8,0.6,1,0,0,1440452189,0.2
3,3,1,3,181,184,9,clipboard,1,visualRecollection,study,CFS,name,present,j,NaN,876249.624262928,876251.035147644,OK,j,1.30010996269993,2,8,0.6,2,0,0,1440452189,0.2
3,3,1,3,140,144,10,hammer,6,visualRecollection,name,CFS,go,absent,NA,30,876304.382172446,876304.388581559,OK,NO RESPONSE,NaN,,4,0,1,0,0,1440452189,0.2
3,3,1,3,140,144,10,hammer,6,visualRecollection,noise,CFS,go,absent,\ENTER,4,876422.28444502,876422.292432188,OK,NO RESPONSE,NaN,,4,1,1,0,0,1440452189,0.2
3,3,1,3,140,144,10,hammer,6,visualRecollection,noise,CFS,go,absent,\ENTER,4,876424.073545272,876425.294311788,Return,Return,1.129525777651,,4,1,2,0,0,1440452189,0.2
3,3,1,3,140,144,10,hammer,6,visualRecollection,study,CFS,go,absent,j,NaN,876180.630715808,876182.702340429,OK,f,1.88917966804001,,2,0.6,1,0,0,1440452189,0.2
3,3,1,3,140,144,10,hammer,6,visualRecollection,study,CFS,go,absent,j,NaN,876253.916952289,876255.618025868,OK,j,1.59901253844146,1,2,0.6,2,0,0,1440452189,0.2
3,3,1,3,11,103,11,bib,5,visualRecollection,name,CFS,nogo,present,NA,30,876304.51865066,876312.123413984,Return,lighthouse,7.49836534878705,,1,1,1,0,0,1440452189,0.2
3,3,1,3,11,103,11,bib,5,visualRecollection,noise,CFS,nogo,present,z,4,876426.79524374,876430.807736273,OK,NO RESPONSE,NaN,,7,0,1,0,0,1440452189,0.2
3,3,1,3,11,103,11,bib,5,visualRecollection,noise,CFS,nogo,present,z,4,876433.018805961,876442.415016093,OK,NO RESPONSE,NaN,,7,0,2,0,0,1440452189,0.2
3,3,1,3,11,103,11,bib,5,visualRecollection,study,CFS,nogo,present,j,NaN,876184.423426148,876188.395909493,OK,j,3.84024758671876,2,4,0.6,1,0,0,1440452189,0.2
3,3,1,3,11,103,11,bib,5,visualRecollection,study,CFS,nogo,present,j,NaN,876258.369734245,876259.88068751,OK,j,1.33817978540901,0,4,0.6,2,0,0,1440452189,0.2
3,3,1,3,18,39,12,box,16,visualRecollection,name,Not Studied,go,absent,NA,30,876312.147975861,876312.153430836,OK,NO RESPONSE,NaN,,6,0,1,0,0,1440452189,0.2
3,3,1,3,18,39,12,box,16,visualRecollection,noise,Not Studied,go,absent,\ENTER,4,876444.418666024,876444.426276789,OK,NO RESPONSE,NaN,,1,1,1,0,0,1440452189,0.2
3,3,1,3,18,39,12,box,16,visualRecollection,noise,Not Studied,go,absent,\ENTER,4,876446.127354895,876446.96787173,Return,Return,0.730673278332688,,1,1,2,0,0,1440452189,0.2
3,3,1,3,18,39,12,box,16,visualRecollection,study,Not Studied,go,absent,f,NaN,876191.677921628,876193.278966803,OK,f,1.46547099121381,,6,0,1,0,0,1440452189,0.2
3,3,1,3,18,39,12,box,16,visualRecollection,study,Not Studied,go,absent,f,NaN,876263.052679207,876263.893201173,OK,f,0.703031960409135,,6,0,2,0,0,1440452189,0.2
3,3,1,3,185,183,13,lock,12,visualRecollection,name,Not Studied,go,present,NA,30,876312.283511408,876317.176558035,Return,boly,4.78931063937489,,8,1,1,0,0,1440452189,0.2
3,3,1,3,185,183,13,lock,12,visualRecollection,noise,Not Studied,go,present,\ENTER,4,876448.408777825,876452.421269151,OK,NO RESPONSE,NaN,,2,1,1,0,0,1440452189,0.2
3,3,1,3,185,183,13,lock,12,visualRecollection,noise,Not Studied,go,present,\ENTER,4,876454.382521984,876455.513223153,Return,Return,0.986985573777929,,2,1,2,0,0,1440452189,0.2
3,3,1,3,185,183,13,lock,12,visualRecollection,study,Not Studied,go,present,f,NaN,876195.520373602,876196.651073865,OK,f,1.0068307928741,,11,0,1,0,0,1440452189,0.2
3,3,1,3,185,183,13,lock,12,visualRecollection,study,Not Studied,go,present,f,NaN,876266.264688544,876268.626181466,OK,j,2.218745953287,,11,0,2,0,0,1440452189,0.2
3,3,1,3,145,15,14,router,13,visualRecollection,name,Not Studied,go,present,NA,30,876317.306659736,876322.720050686,Return,NO RESPONSE,5.22991519002244,,9,1,1,0,0,1440452189,0.2
3,3,1,3,145,15,14,router,13,visualRecollection,noise,Not Studied,go,present,\ENTER,4,876457.184287124,876461.196784185,OK,NO RESPONSE,NaN,,5,1,1,0,0,1440452189,0.2
3,3,1,3,145,15,14,router,13,visualRecollection,noise,Not Studied,go,present,\ENTER,4,876462.777805749,876463.808423276,Return,Return,0.935236054821871,,5,1,2,0,0,1440452189,0.2
3,3,1,3,145,15,14,router,13,visualRecollection,study,Not Studied,go,present,f,NaN,876201.24396314,876204.93635483,OK,f,3.5628512930125,,5,0,1,0,0,1440452189,0.2
3,3,1,3,145,15,14,router,13,visualRecollection,study,Not Studied,go,present,f,NaN,876270.847574918,876272.358485924,OK,f,1.36370515730232,,5,0,2,0,0,1440452189,0.2
3,3,1,3,45,165,15,cutting board,2,visualRecollection,name,CFS,go,present,NA,30,876322.850140917,876324.221004069,Return,NO RESPONSE,1.26238001964521,,8,1,1,0,0,1440452189,0.2
3,3,1,3,45,165,15,cutting board,2,visualRecollection,noise,CFS,go,present,\ENTER,4,876465.529488469,876469.471970356,OK,NO RESPONSE,NaN,,3,1,1,0,0,1440452189,0.2
3,3,1,3,45,165,15,cutting board,2,visualRecollection,noise,CFS,go,present,\ENTER,4,876471.062969768,876472.283730549,Return,Return,1.06573679740541,,3,1,2,0,0,1440452189,0.2
3,3,1,3,45,165,15,cutting board,2,visualRecollection,study,CFS,go,present,j,NaN,876207.497851907,876209.569148421,OK,j,1.97262943873648,3,10,0.6,1,0,0,1440452189,0.2
3,3,1,3,45,165,15,cutting board,2,visualRecollection,study,CFS,go,present,j,NaN,876274.249689173,876276.130898275,OK,f,1.72931738256011,,10,0.6,2,0,0,1440452189,0.2
3,3,1,3,147,146,16,hole punch,10,visualRecollection,name,Not Studied,name,present,NA,30,876324.351071662,876329.504309618,Return,float,5.04115348937921,,2,1,1,0,0,1440452189,0.2
3,3,1,3,147,146,16,hole punch,10,visualRecollection,name,Not Studied,name,present,NA,30,876479.017967128,876483.520758758,Return,shoe,4.3979874063516,,2,1,2,0,0,1440452189,0.2
3,3,1,3,147,146,16,hole punch,10,visualRecollection,noise,Not Studied,name,present,NA,4,876473.86471891,876477.857218923,OK,NO RESPONSE,NaN,,10,1,1,0,0,1440452189,0.2
3,3,1,3,147,146,16,hole punch,10,visualRecollection,study,Not Studied,name,present,f,NaN,876211.890631551,876215.202704306,OK,f,3.16361273173243,,2,0,1,0,0,1440452189,0.2
3,3,1,3,147,146,16,hole punch,10,visualRecollection,study,Not Studied,name,present,f,NaN,876277.831932311,876278.482340906,OK,j,0.523003592970781,,2,0,2,0,0,1440452189,0.2
3,3,1,3,29,86,17,candlestick,17,visualRecollection,name,Not Studied,go,absent,NA,30,876329.527898944,876329.534311981,OK,NO RESPONSE,NaN,,6,0,1,0,0,1440452189,0.2
3,3,1,3,29,86,17,candlestick,17,visualRecollection,noise,Not Studied,go,absent,\ENTER,4,876484.572784467,876484.581441433,OK,NO RESPONSE,NaN,,5,1,1,0,0,1440452189,0.2
3,3,1,3,29,86,17,candlestick,17,visualRecollection,noise,Not Studied,go,absent,\ENTER,4,876486.022343303,876487.243099858,Return,Return,1.12945454171859,,5,1,2,0,0,1440452189,0.2
3,3,1,3,29,86,17,candlestick,17,visualRecollection,study,Not Studied,go,absent,f,NaN,876217.103897778,876218.70489345,OK,j,1.43817287310958,,11,0,1,0,0,1440452189,0.2
3,3,1,3,29,86,17,candlestick,17,visualRecollection,study,Not Studied,go,absent,f,NaN,876280.413553343,876281.254069876,OK,j,0.709203218109906,,11,0,2,0,0,1440452189,0.2
3,4,1,3,69,30,1,umbrella,16,visualRecollection,name,Not Studied,go,absent,NA,30,876615.260075721,876615.273302044,OK,NO RESPONSE,NaN,,5,0,1,0,0,1440452189,0.2
3,4,1,3,69,30,1,umbrella,16,visualRecollection,noise,Not Studied,go,absent,\ENTER,4,876654.01722217,876654.027583061,OK,NO RESPONSE,NaN,,4,1,1,0,0,1440452189,0.2
3,4,1,3,69,30,1,umbrella,16,visualRecollection,noise,Not Studied,go,absent,\ENTER,4,876656.078861096,876657.109497036,Return,Return,0.872064351337031,,4,1,2,0,0,1440452189,0.2
3,4,1,3,69,30,1,umbrella,16,visualRecollection,study,Not Studied,go,absent,f,NaN,876492.556426182,876494.817842707,OK,f,2.12296543945558,,7,0,1,0,0,1440452189,0.2
3,4,1,3,69,30,1,umbrella,16,visualRecollection,study,Not Studied,go,absent,f,NaN,876545.129357649,876545.589646534,OK,j,0.33944422157947,,7,0,2,0,0,1440452189,0.2
3,4,1,3,202,208,2,zip tie,14,visualRecollection,name,Not Studied,nogo,present,NA,30,876615.40337356,876619.205741186,Return,NO RESPONSE,3.60545455268584,,4,1,1,0,0,1440452189,0.2
3,4,1,3,202,208,2,zip tie,14,visualRecollection,noise,Not Studied,nogo,present,z,4,876658.840590787,876662.803081192,OK,NO RESPONSE,NaN,,9,0,1,0,0,1440452189,0.2
3,4,1,3,202,208,2,zip tie,14,visualRecollection,noise,Not Studied,nogo,present,z,4,876664.384058686,876673.779936184,OK,NO RESPONSE,NaN,,9,0,2,0,0,1440452189,0.2
3,4,1,3,202,208,2,zip tie,14,visualRecollection,study,Not Studied,nogo,present,f,NaN,876497.479515319,876498.320035171,OK,j,0.671812248881906,,7,0,1,0,0,1440452189,0.2
3,4,1,3,202,208,2,zip tie,14,visualRecollection,study,Not Studied,nogo,present,f,NaN,876547.460819532,876547.921104192,OK,j,0.279826764017344,,7,0,2,0,0,1440452189,0.2
3,4,1,3,68,73,3,vase,12,visualRecollection,name,Not Studied,go,present,NA,30,876619.335834738,876623.2983182,Return,NO RESPONSE,3.8568757227622,,5,1,1,0,0,1440452189,0.2
3,4,1,3,68,73,3,vase,12,visualRecollection,noise,Not Studied,go,present,\ENTER,4,876675.980986973,876679.99381697,OK,NO RESPONSE,NaN,,2,1,1,0,0,1440452189,0.2
3,4,1,3,68,73,3,vase,12,visualRecollection,noise,Not Studied,go,present,\ENTER,4,876681.955062257,876684.506654665,Return,Return,2.39441595517565,,2,1,2,0,0,1440452189,0.2
3,4,1,3,68,73,3,vase,12,visualRecollection,study,Not Studied,go,present,f,NaN,876500.801595804,876502.022352962,OK,j,1.11739123484585,,2,0,1,0,0,1440452189,0.2
3,4,1,3,68,73,3,vase,12,visualRecollection,study,Not Studied,go,present,f,NaN,876549.652194622,876550.022423896,OK,j,0.216281978064217,,2,0,2,0,0,1440452189,0.2
3,4,1,3,95,66,4,shoe,7,visualRecollection,name,CFS,go,absent,NA,30,876623.322694441,876623.328343202,OK,NO RESPONSE,NaN,,11,0,1,0,0,1440452189,0.2
3,4,1,3,95,66,4,shoe,7,visualRecollection,noise,CFS,go,absent,\ENTER,4,876690.502522383,876690.510423222,OK,NO RESPONSE,NaN,,6,1,1,0,0,1440452189,0.2
3,4,1,3,95,66,4,shoe,7,visualRecollection,noise,CFS,go,absent,\ENTER,4,876691.971337233,876694.04262952,Return,Return,1.88153087033425,,6,1,2,0,0,1440452189,0.2
3,4,1,3,95,66,4,shoe,7,visualRecollection,study,CFS,go,absent,j,NaN,876504.443882003,876505.764699863,OK,j,1.21893732412718,0,6,0.6,1,0,0,1440452189,0.2
3,4,1,3,95,66,4,shoe,7,visualRecollection,study,CFS,go,absent,j,NaN,876552.343881973,876552.714105512,CAUGHT,f,0.228499226854183,,6,0.6,2,0,0,1440452189,0.2
3,4,1,3,90,57,5,speakers,6,visualRecollection,name,CFS,go,absent,NA,30,876623.354348209,876623.358372128,OK,NO RESPONSE,NaN,,11,0,1,0,0,1440452189,0.2
3,4,1,3,90,57,5,speakers,6,visualRecollection,noise,CFS,go,absent,\ENTER,4,876696.018051344,876696.023876685,OK,NO RESPONSE,NaN,,10,1,1,0,0,1440452189,0.2
3,4,1,3,90,57,5,speakers,6,visualRecollection,noise,CFS,go,absent,\ENTER,4,876697.895061455,876701.107055699,Return,Return,3.0535379613284,,10,1,2,0,0,1440452189,0.2
3,4,1,3,90,57,5,speakers,6,visualRecollection,study,CFS,go,absent,j,NaN,876508.306298124,876509.336939195,CAUGHT,f,0.892439613351598,,8,0.6,1,0,0,1440452189,0.2
3,4,1,3,90,57,5,speakers,6,visualRecollection,study,CFS,go,absent,j,NaN,876554.905485432,876557.547132923,OK,j,2.50670265883673,2,8,0.6,2,0,0,1440452189,0.2
3,4,1,3,79,59,6,glasses,10,visualRecollection,name,Not Studied,name,present,NA,30,876623.488437306,876628.271477682,Return,sunglasses,4.67994158656802,,10,1,1,0,0,1440452189,0.2
3,4,1,3,79,59,6,glasses,10,visualRecollection,name,Not Studied,name,present,NA,30,876707.801249887,876713.254701339,Return,speaker,5.34667888539843,,10,1,2,0,0,1440452189,0.2
3,4,1,3,79,59,6,glasses,10,visualRecollection,noise,Not Studied,name,present,NA,4,876702.718061214,876706.640540016,OK,NO RESPONSE,NaN,,6,1,1,0,0,1440452189,0.2
3,4,1,3,79,59,6,glasses,10,visualRecollection,study,Not Studied,name,present,f,NaN,876511.398230997,876511.95857998,OK,f,0.40035841288045,,2,0,1,0,0,1440452189,0.2
3,4,1,3,79,59,6,glasses,10,visualRecollection,study,Not Studied,name,present,f,NaN,876559.828567022,876562.380114454,OK,j,2.38335749611724,,2,0,2,0,0,1440452189,0.2
3,4,1,3,124,100,7,magnifying glass,5,visualRecollection,name,CFS,nogo,present,NA,30,876628.401515694,876632.273946487,Return,wire,3.76659485721029,,2,1,1,0,0,1440452189,0.2
3,4,1,3,124,100,7,magnifying glass,5,visualRecollection,noise,CFS,nogo,present,z,4,876714.415401551,876718.427911591,OK,NO RESPONSE,NaN,,1,0,1,0,0,1440452189,0.2
3,4,1,3,124,100,7,magnifying glass,5,visualRecollection,noise,CFS,nogo,present,z,4,876720.399141065,876729.795020373,OK,NO RESPONSE,NaN,,1,0,2,0,0,1440452189,0.2
3,4,1,3,124,100,7,magnifying glass,5,visualRecollection,study,CFS,nogo,present,j,NaN,876513.909807878,876516.651516976,OK,j,2.60843438410666,2,6,0.6,1,0,0,1440452189,0.2
3,4,1,3,124,100,7,magnifying glass,5,visualRecollection,study,CFS,nogo,present,j,NaN,876564.381419338,876565.602178609,OK,f,1.06232713616919,,6,0.6,2,0,0,1440452189,0.2
3,4,1,3,123,62,8,helmet,17,visualRecollection,name,Not Studied,go,absent,NA,30,876632.299377079,876632.303954283,OK,NO RESPONSE,NaN,,5,0,1,0,0,1440452189,0.2
