participant,list,unit,rep_of_unit,object,pair,trial,name,trial_type,expt,phase,condition,gonogo,cue,answer,name_dur_max,trial_start,trial_end,exitflag,response,rt,pas,jitter,max_alpha,rep,eyes_1,eyes_2,seed,rt_robo
1,1,1,1,110,102,13,lazy chair,6,practice,name,CFS,go,absent,NA,30,869476.929830281,869476.935238168,OK,NO RESPONSE,NaN,,4,0,1,0,0,1439816028,0.2
1,1,1,1,110,102,13,lazy chair,6,practice,noise,CFS,go,absent,\ENTER,4,869689.051551508,869689.058145653,OK,NO RESPONSE,NaN,,6,1,1,0,0,1439816028,0.2
1,1,1,1,110,102,13,lazy chair,6,practice,noise,CFS,go,absent,\ENTER,4,869691.299574487,869693.560979843,Return,Return,2.07535393803846,,6,1,2,0,0,1439816028,0.2
1,1,1,1,110,102,13,lazy chair,6,practice,study,CFS,go,absent,j,NaN,869113.457497105,869125.414953309,OK,j,11.8435017970623,1!,6,0.6,1,0,0,1439816028,0.2
1,1,1,1,110,102,13,lazy chair,6,practice,study,CFS,go,absent,j,NaN,869346.83373645,869355.178966169,OK,j,8.2551103415899,2@,6,0.6,2,0,0,1439816028,0.2
1,1,1,1,117,135,14,plane,8,practice,name,CFS,go,absent,NA,30,869476.95780031,869476.965255925,OK,NO RESPONSE,NaN,,2,0,1,0,0,1439816028,0.2
1,1,1,1,117,135,14,plane,8,practice,noise,CFS,go,absent,\ENTER,4,869695.303733935,869695.312070038,OK,NO RESPONSE,NaN,,4,1,1,0,0,1439816028,0.2
1,1,1,1,117,135,14,plane,8,practice,noise,CFS,go,absent,\ENTER,4,869698.053791211,869701.455907881,Return,Return,3.21671210974455,,4,1,2,0,0,1439816028,0.2
1,1,1,1,117,135,14,plane,8,practice,study,CFS,go,absent,j,NaN,869131.60887176,869141.194850252,OK,j,9.42729340924416,1!,7,0.6,1,0,0,1439816028,0.2
1,1,1,1,117,135,14,plane,8,practice,study,CFS,go,absent,j,NaN,869361.873208954,869370.128330766,OK,j,8.07883966469672,2@,7,0.6,2,0,0,1439816028,0.2
1,1,1,1,122,32,15,lure,16,practice,name,Not Studied,go,absent,NA,30,869476.987838593,869476.995273683,OK,NO RESPONSE,NaN,,1,0,1,0,0,1439816028,0.2
1,1,1,1,122,32,15,lure,16,practice,noise,Not Studied,go,absent,\ENTER,4,869703.248435604,869703.257044576,OK,NO RESPONSE,NaN,,2,1,1,0,0,1439816028,0.2
1,1,1,1,122,32,15,lure,16,practice,noise,Not Studied,go,absent,\ENTER,4,869705.488448474,869708.70042823,Return,Return,3.07773913128767,,2,1,2,0,0,1439816028,0.2
1,1,1,1,122,32,15,lure,16,practice,study,Not Studied,go,absent,f,NaN,869146.488182547,869155.213656213,OK,j,8.59525484777987,,4,0,1,0,0,1439816028,0.2
1,1,1,1,122,32,15,lure,16,practice,study,Not Studied,go,absent,f,NaN,869377.713062027,869385.377885316,OK,j,7.51016997301485,,4,0,2,0,0,1439816028,0.2
1,1,1,1,60,191,16,ethernet cable,15,practice,name,Not Studied,go,absent,NA,30,869477.033797785,869477.045312334,OK,NO RESPONSE,NaN,,9,0,1,0,0,1439816028,0.2
1,1,1,1,60,191,16,ethernet cable,15,practice,noise,Not Studied,go,absent,\ENTER,4,869710.703153001,869710.711721224,OK,NO RESPONSE,NaN,,8,1,1,0,0,1439816028,0.2
1,1,1,1,60,191,16,ethernet cable,15,practice,noise,Not Studied,go,absent,\ENTER,4,869713.213289167,869716.525342604,Return,Return,3.15250990132336,,8,1,2,0,0,1439816028,0.2
1,1,1,1,60,191,16,ethernet cable,15,practice,study,Not Studied,go,absent,f,NaN,869158.185534958,869169.662366859,OK,j,11.3291403796757,,6,0,1,0,0,1439816028,0.2
1,1,1,1,60,191,16,ethernet cable,15,practice,study,Not Studied,go,absent,f,NaN,869387.959508762,869394.973867011,OK,f,6.83127096516546,,6,0,2,0,0,1439816028,0.2
1,1,1,1,34,4,17,chess board,1,practice,name,CFS,name,present,NA,30,869477.185397618,869486.551290561,Return,NO RESPONSE,9.25654803786892,,6,1,1,0,0,1439816028,0.2
1,1,1,1,34,4,17,chess board,1,practice,name,CFS,name,present,NA,30,869723.749877978,869735.056945208,Return,floor tile,11.1269075585296,,6,1,2,0,0,1439816028,0.2
1,1,1,1,34,4,17,chess board,1,practice,noise,CFS,name,present,NA,4,869718.576654445,869722.589132187,OK,NO RESPONSE,NaN,,8,1,1,0,0,1439816028,0.2
1,1,1,1,34,4,17,chess board,1,practice,study,CFS,name,present,j,NaN,869172.38442543,869183.681506059,OK,f,11.1855243939208,,9,0.6,1,0,0,1439816028,0.2
1,1,1,1,34,4,17,chess board,1,practice,study,CFS,name,present,j,NaN,869397.465456503,869403.339105851,OK,f,5.69290590623859,,9,0.6,2,0,0,1439816028,0.2
1,2,1,1,43,44,1,crayon,13,visualRecollection,name,Not Studied,go,present,NA,30,870219.960721885,870226.434769551,Return,ball,6.37007080414332,,5,1,1,0,0,1439816028,0.2
1,2,1,1,43,44,1,crayon,13,visualRecollection,noise,Not Studied,go,present,\ENTER,4,870262.097135504,870266.109658222,OK,NO RESPONSE,NaN,,10,1,1,0,0,1439816028,0.2
1,2,1,1,43,44,1,crayon,13,visualRecollection,noise,Not Studied,go,present,\ENTER,4,870268.551152617,870271.382922233,Return,Return,2.70530064089689,,10,1,2,0,0,1439816028,0.2
1,2,1,1,43,44,1,crayon,13,visualRecollection,study,Not Studied,go,present,f,NaN,869750.126383251,869762.083905258,OK,f,11.8050057666842,,3,0,1,0,0,1439816028,0.2
1,2,1,1,43,44,1,crayon,13,visualRecollection,study,Not Studied,go,present,f,NaN,870008.748446923,870016.053011842,OK,j,7.20144077506848,,3,0,2,0,0,1439816028,0.2
1,2,1,1,113,76,2,radio,15,visualRecollection,name,Not Studied,go,absent,NA,30,870226.460168449,870226.464808438,OK,NO RESPONSE,NaN,,9,0,1,0,0,1439816028,0.2
1,2,1,1,113,76,2,radio,15,visualRecollection,noise,Not Studied,go,absent,\ENTER,4,870273.69745685,870273.704389064,OK,NO RESPONSE,NaN,,6,1,1,0,0,1439816028,0.2
1,2,1,1,113,76,2,radio,15,visualRecollection,noise,Not Studied,go,absent,\ENTER,4,870275.88578359,870278.147191059,Return,Return,2.1223276371602,,6,1,2,0,0,1439816028,0.2
1,2,1,1,113,76,2,radio,15,visualRecollection,study,Not Studied,go,absent,f,NaN,869765.425999996,869783.177118866,OK,f,17.6482796694618,,6,0,1,0,0,1439816028,0.2
1,2,1,1,113,76,2,radio,15,visualRecollection,study,Not Studied,go,absent,f,NaN,870018.69468318,870028.18056807,OK,j,9.31863430025987,,6,0,2,0,0,1439816028,0.2
1,2,1,1,28,137,3,candle,8,visualRecollection,name,CFS,go,absent,NA,30,870226.49747973,870226.504835133,OK,NO RESPONSE,NaN,,5,0,1,0,0,1439816028,0.2
1,2,1,1,28,137,3,candle,8,visualRecollection,noise,CFS,go,absent,\ENTER,4,870280.0800223,870280.088384362,OK,NO RESPONSE,NaN,,9,1,1,0,0,1439816028,0.2
1,2,1,1,28,137,3,candle,8,visualRecollection,noise,CFS,go,absent,\ENTER,4,870283.380470935,870286.502453562,Return,Return,3.01911142945755,,9,1,2,0,0,1439816028,0.2
1,2,1,1,28,137,3,candle,8,visualRecollection,study,CFS,go,absent,j,NaN,869786.229069717,869805.120854927,OK,NO RESPONSE,NaN,,9,0.6,1,0,0,1439816028,0.2
1,2,1,1,28,137,3,candle,8,visualRecollection,study,CFS,go,absent,j,NaN,870030.592115339,870035.515161311,OK,f,4.78082089649979,,9,0.6,2,0,0,1439816028,0.2
1,2,1,1,157,33,4,axe,9,visualRecollection,name,CFS,nogo,absent,NA,30,870226.527737154,870226.534853796,OK,NO RESPONSE,NaN,,3,0,1,0,0,1439816028,0.2
1,2,1,1,157,33,4,axe,9,visualRecollection,noise,CFS,nogo,absent,z,4,870288.815019232,870288.823867569,OK,NO RESPONSE,NaN,,11,0,1,0,0,1439816028,0.2
1,2,1,1,157,33,4,axe,9,visualRecollection,noise,CFS,nogo,absent,z,4,870290.835111664,870300.230993991,OK,NO RESPONSE,NaN,,11,0,2,0,0,1439816028,0.2
1,2,1,1,157,33,4,axe,9,visualRecollection,study,CFS,nogo,absent,j,NaN,869813.355999612,869826.45420305,OK,j,12.9559714199277,1!,10,0.6,1,0,0,1439816028,0.2
1,2,1,1,157,33,4,axe,9,visualRecollection,study,CFS,nogo,absent,j,NaN,870038.547098211,870047.272525996,OK,f,8.63313118647784,,10,0.6,2,0,0,1439816028,0.2
1,2,1,1,137,28,5,flask,17,visualRecollection,name,Not Studied,go,absent,NA,30,870226.55917812,870226.564874874,OK,NO RESPONSE,NaN,,6,0,1,0,0,1439816028,0.2
1,2,1,1,137,28,5,flask,17,visualRecollection,noise,Not Studied,go,absent,\ENTER,4,870302.455690853,870302.462418415,OK,NO RESPONSE,NaN,,11,1,1,0,0,1439816028,0.2
1,2,1,1,137,28,5,flask,17,visualRecollection,noise,Not Studied,go,absent,\ENTER,4,870304.473691185,870307.215367986,Return,Return,2.60487561044283,,11,1,2,0,0,1439816028,0.2
1,2,1,1,137,28,5,flask,17,visualRecollection,study,Not Studied,go,absent,f,NaN,869833.408548422,869842.424200083,OK,j,8.85460734413937,,3,0,1,0,0,1439816028,0.2
1,2,1,1,137,28,5,flask,17,visualRecollection,study,Not Studied,go,absent,f,NaN,870049.86415838,870056.408261064,OK,j,6.37967073952314,,3,0,2,0,0,1439816028,0.2
1,2,1,1,73,68,6,toothbrush,10,visualRecollection,name,Not Studied,name,present,NA,30,870226.704936312,870234.209635915,Return,NO RESPONSE,7.40140582120512,,6,1,1,0,0,1439816028,0.2
1,2,1,1,73,68,6,toothbrush,10,visualRecollection,name,Not Studied,name,present,NA,30,870314.660057429,870334.832704436,Return,NO RESPONSE,20.0650410406524,,6,1,2,0,0,1439816028,0.2
1,2,1,1,73,68,6,toothbrush,10,visualRecollection,noise,Not Studied,name,present,NA,4,870309.486790128,870313.499310733,OK,NO RESPONSE,NaN,,2,1,1,0,0,1439816028,0.2
1,2,1,1,73,68,6,toothbrush,10,visualRecollection,study,Not Studied,name,present,f,NaN,869846.586837548,869859.875133228,OK,f,13.1153718797723,,8,0,1,0,0,1439816028,0.2
1,2,1,1,73,68,6,toothbrush,10,visualRecollection,study,Not Studied,name,present,f,NaN,870058.999890731,870067.725342362,OK,j,8.61133784835693,,8,0,2,0,0,1439816028,0.2
1,2,1,1,154,176,7,ladle,12,visualRecollection,name,Not Studied,go,present,NA,30,870234.339736711,870237.861946749,Return,NO RESPONSE,3.41449661459774,,10,1,1,0,0,1439816028,0.2
1,2,1,1,154,176,7,ladle,12,visualRecollection,noise,Not Studied,go,present,\ENTER,4,870335.993398309,870340.005950004,OK,NO RESPONSE,NaN,,6,1,1,0,0,1439816028,0.2
1,2,1,1,154,176,7,ladle,12,visualRecollection,noise,Not Studied,go,present,\ENTER,4,870342.527571742,870345.079123401,Return,Return,2.43694556399714,,6,1,2,0,0,1439816028,0.2
1,2,1,1,154,176,7,ladle,12,visualRecollection,study,Not Studied,go,present,f,NaN,869862.907037226,869874.204142002,OK,j,11.1144162327982,,4,0,1,0,0,1439816028,0.2
1,2,1,1,154,176,7,ladle,12,visualRecollection,study,Not Studied,go,present,f,NaN,870070.23695305,870076.300669889,OK,j,5.94979955861345,,4,0,2,0,0,1439816028,0.2
1,2,1,1,153,8,8,knife,11,visualRecollection,name,Not Studied,go,present,NA,30,870237.992010417,870242.15462464,Return,NO RESPONSE,4.05001722031739,,1,1,1,0,0,1439816028,0.2
1,2,1,1,153,8,8,knife,11,visualRecollection,noise,Not Studied,go,present,\ENTER,4,870347.650708631,870351.66321686,OK,NO RESPONSE,NaN,,7,1,1,0,0,1439816028,0.2
1,2,1,1,153,8,8,knife,11,visualRecollection,noise,Not Studied,go,present,\ENTER,4,870353.524423782,870356.166064331,Return,Return,2.51955952099524,,7,1,2,0,0,1439816028,0.2
1,2,1,1,153,8,8,knife,11,visualRecollection,study,Not Studied,go,present,f,NaN,869877.025915962,869895.917712038,OK,NO RESPONSE,NaN,,5,0,1,0,0,1439816028,0.2
1,2,1,1,153,8,8,knife,11,visualRecollection,study,Not Studied,go,present,f,NaN,870078.742270534,870083.665327071,OK,f,4.79609947546851,,5,0,2,0,0,1439816028,0.2
1,2,1,1,193,198,9,razor,14,visualRecollection,name,Not Studied,nogo,present,NA,30,870242.304709504,870245.076443001,Return,NO RESPONSE,2.66508498950861,,1,1,1,0,0,1439816028,0.2
1,2,1,1,193,198,9,razor,14,visualRecollection,noise,Not Studied,nogo,present,z,4,870358.977752382,870362.990328829,OK,NO RESPONSE,NaN,,2,0,1,0,0,1439816028,0.2
1,2,1,1,193,198,9,razor,14,visualRecollection,noise,Not Studied,nogo,present,z,4,870365.571969481,870374.967854524,OK,NO RESPONSE,NaN,,2,0,2,0,0,1439816028,0.2
1,2,1,1,193,198,9,razor,14,visualRecollection,study,Not Studied,nogo,present,f,NaN,869899.169790932,869908.755756445,OK,j,9.44984498654958,,4,0,1,0,0,1439816028,0.2
1,2,1,1,193,198,9,razor,14,visualRecollection,study,Not Studied,nogo,present,f,NaN,870086.877365686,870094.65224322,OK,j,7.66038100910373,,4,0,2,0,0,1439816028,0.2
1,2,1,1,156,150,10,ice tray,2,visualRecollection,name,CFS,go,present,NA,30,870245.206557984,870247.647720649,Return,NO RESPONSE,2.33915988181252,,1,1,1,0,0,1439816028,0.2
1,2,1,1,156,150,10,ice tray,2,visualRecollection,noise,CFS,go,present,\ENTER,4,870377.289300829,870381.301813888,OK,NO RESPONSE,NaN,,6,1,1,0,0,1439816028,0.2
1,2,1,1,156,150,10,ice tray,2,visualRecollection,noise,CFS,go,present,\ENTER,4,870383.192999932,870386.975335193,Return,Return,3.67330608866178,,6,1,2,0,0,1439816028,0.2
1,2,1,1,156,150,10,ice tray,2,visualRecollection,study,CFS,go,present,j,NaN,869911.827695892,869922.934642322,OK,j,10.9831916615367,1!,1,0.6,1,0,0,1439816028,0.2
1,2,1,1,156,150,10,ice tray,2,visualRecollection,study,CFS,go,present,j,NaN,870097.383929194,870102.116889565,OK,j,4.60952224000357,1!,1,0.6,2,0,0,1439816028,0.2
1,2,1,1,107,64,11,ring,3,visualRecollection,name,CFS,go,present,NA,30,870247.778140497,870249.919480558,Return,NO RESPONSE,2.03144911513664,,9,1,1,0,0,1439816028,0.2
1,2,1,1,107,64,11,ring,3,visualRecollection,noise,CFS,go,present,\ENTER,4,870389.466573637,870393.479399711,OK,NO RESPONSE,NaN,,10,1,1,0,0,1439816028,0.2
1,2,1,1,107,64,11,ring,3,visualRecollection,noise,CFS,go,present,\ENTER,4,870395.86094341,870399.072910488,Return,Return,3.06078137864824,,10,1,2,0,0,1439816028,0.2
1,2,1,1,107,64,11,ring,3,visualRecollection,study,CFS,go,present,j,NaN,869927.587576469,869936.122899637,OK,j,8.43851999694016,1!,4,0.6,1,0,0,1439816028,0.2
1,2,1,1,107,64,11,ring,3,visualRecollection,study,CFS,go,present,j,NaN,870106.089415471,870115.00496055,OK,f,8.73527885659132,,4,0.6,2,0,0,1439816028,0.2
1,2,1,1,88,40,12,spoon,1,visualRecollection,name,CFS,name,present,NA,30,870250.069607379,870250.860067753,Return,NO RESPONSE,0.683941358467564,,5,1,1,0,0,1439816028,0.2
1,2,1,1,88,40,12,spoon,1,visualRecollection,name,CFS,name,present,NA,30,870406.507585561,870414.952868133,Return,pan,8.3332696435973,,5,1,2,0,0,1439816028,0.2
1,2,1,1,88,40,12,spoon,1,visualRecollection,noise,CFS,name,present,NA,4,870401.334330937,870405.346877501,OK,NO RESPONSE,NaN,,4,1,1,0,0,1439816028,0.2
1,2,1,1,88,40,12,spoon,1,visualRecollection,study,CFS,name,present,j,NaN,869940.545680437,869952.212958343,OK,f,11.4876440525986,,6,0.6,1,0,0,1439816028,0.2
1,2,1,1,88,40,12,spoon,1,visualRecollection,study,CFS,name,present,j,NaN,870117.666664554,870132.475927266,OK,f,14.6531228013337,,6,0.6,2,0,0,1439816028,0.2
1,2,1,1,189,19,13,pen,6,visualRecollection,name,CFS,go,absent,NA,30,870250.890679847,870250.900119501,OK,NO RESPONSE,NaN,,8,0,1,0,0,1439816028,0.2
1,2,1,1,189,19,13,pen,6,visualRecollection,noise,CFS,go,absent,\ENTER,4,870416.004973228,870416.01354296,OK,NO RESPONSE,NaN,,9,1,1,0,0,1439816028,0.2
1,2,1,1,189,19,13,pen,6,visualRecollection,noise,CFS,go,absent,\ENTER,4,870419.315665637,870423.098000899,Return,Return,3.6366679253988,,9,1,2,0,0,1439816028,0.2
